0	561fdaa21c48820ce883921a	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.28125	0.03125	0.15625	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125
1	561fdaa21c48820ce883921b	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.1388888888888889	0.1388888888888889	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.25	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.027777777777777776
2	561fdaa21c48820ce883921c	0.11842105263157894	0.013157894736842105	0.11842105263157894	0.013157894736842105	0.013157894736842105	0.11842105263157894	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.17105263157894737	0.11842105263157894	0.06578947368421052	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.11842105263157894
3	561fdaa21c48820ce883921d	0.010416666666666666	0.010416666666666666	0.052083333333333336	0.010416666666666666	0.010416666666666666	0.09375	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.052083333333333336	0.010416666666666666	0.010416666666666666	0.13541666666666666	0.010416666666666666	0.09375	0.010416666666666666	0.4270833333333333
4	561fdaa21c48820ce883921e	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.15	0.016666666666666666	0.21666666666666667	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.08333333333333333	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.08333333333333333	0.016666666666666666	0.21666666666666667
5	561fdaa21c48820ce883921f	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.125	0.04807692307692308	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.125	0.009615384615384616	0.20192307692307693	0.04807692307692308	0.009615384615384616	0.009615384615384616	0.04807692307692308	0.009615384615384616	0.27884615384615385
6	561fdaa21c48820ce8839220	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.6989795918367347	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.025510204081632654	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.025510204081632654	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.1683673469387755
7	561fdaa21c48820ce8839221	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.1590909090909091	0.03787878787878788	0.03787878787878788	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.25	0.09848484848484848	0.1590909090909091	0.007575757575757576	0.03787878787878788	0.12878787878787878
8	561fdaa21c48820ce8839223	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.09615384615384616	0.3269230769230769	0.019230769230769232	0.019230769230769232	0.09615384615384616	0.019230769230769232	0.17307692307692307	0.019230769230769232
9	561fdaa21c48820ce8839224	0.025	0.025	0.025	0.025	0.225	0.125	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.225	0.025	0.025	0.025	0.025	0.025
10	561fdaa21c48820ce8839225	0.014705882352941176	0.014705882352941176	0.1323529411764706	0.07352941176470588	0.07352941176470588	0.25	0.07352941176470588	0.014705882352941176	0.014705882352941176	0.07352941176470588	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.014705882352941176	0.07352941176470588	0.07352941176470588	0.014705882352941176	0.014705882352941176
11	561fdaa21c48820ce8839226	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.05952380952380952	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.4880952380952381	0.011904761904761904	0.05952380952380952	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.20238095238095238
12	561fdaa21c48820ce8839227	0.007575757575757576	0.06818181818181818	0.007575757575757576	0.03787878787878788	0.007575757575757576	0.007575757575757576	0.06818181818181818	0.007575757575757576	0.1893939393939394	0.007575757575757576	0.007575757575757576	0.06818181818181818	0.03787878787878788	0.3712121212121212	0.007575757575757576	0.06818181818181818	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576
